"DateTime";"Final price";"Historical low"
"2018-09-24 17:10:40";19,99;2,99
"2018-10-29 17:41:28";4,99;2,99
"2018-11-01 18:32:16";19,99;2,99
"2018-11-05 19:00:15";19,99;2,99
"2018-11-21 20:07:42";4,99;2,99
"2018-11-27 18:38:13";19,99;2,99
"2018-11-29 18:12:04";4,99;2,99
"2018-12-03 18:30:11";19,99;2,99
"2018-12-20 20:15:31";4,99;2,99
"2019-01-03 19:15:38";19,99;2,99
"2019-01-14 20:50:19";4,99;2,99
"2019-01-21 18:13:38";19,99;2,99
"2019-02-04 19:18:59";4,99;2,99
"2019-02-11 21:31:22";19,99;2,99
"2019-03-18 17:28:09";6,79;2,99
"2019-03-25 17:21:19";19,99;2,99
"2019-05-20 17:24:50";4,99;2,99
"2019-05-27 17:22:52";19,99;2,99
"2019-06-11 17:09:56";4,99;2,99
"2019-06-14 17:20:12";19,99;2,99
"2019-06-25 19:13:52";4,99;2,99
"2019-07-09 19:00:50";19,99;2,99
"2019-07-15 17:11:12";4,99;2,99
"2019-07-22 18:10:31";19,99;2,99
"2019-07-31 17:00:12";4,99;2,99
"2019-08-02 17:20:14";19,99;2,99
"2019-09-09 18:20:10";4,99;2,99
"2019-09-16 17:44:00";19,99;2,99
"2019-10-28 18:12:12";4,99;2,99
"2019-11-01 17:19:58";19,99;2,99
"2019-11-10 16:22:18";4,99;2,99
"2019-11-12 16:22:16";19,99;2,99
"2019-11-26 19:00:16";4,99;2,99
"2019-12-03 18:12:45";19,99;2,99
"2019-12-05 18:14:34";4,99;2,99
"2019-12-11 18:11:13";19,99;2,99
"2019-12-19 18:05:26";4,99;2,99
"2020-01-02 18:14:52";19,99;2,99
"2020-01-23 18:12:30";4,99;2,99
"2020-01-27 18:28:54";19,99;2,99
"2020-02-10 18:30:24";4,99;2,99
"2020-02-17 18:22:44";19,99;2,99
"2020-03-30 17:18:04";4,99;2,99
"2020-04-06 17:04:25";19,99;2,99
"2020-05-25 17:12:10";4,99;2,99
"2020-06-01 17:10:41";19,99;2,99
"2020-06-25 17:09:07";4,99;2,99
"2020-07-09 18:22:50";19,99;2,99
"2020-07-16 16:11:07";4,99;2,99
"2020-07-27 17:02:40";19,99;2,99
"2020-08-17 17:03:55";4,99;2,99
"2020-08-24 17:04:06";19,99;2,99
"2020-10-05 17:05:30";4,99;2,99
"2020-10-12 17:05:55";19,99;2,99
"2020-10-26 17:08:01";4,99;2,99
"2020-11-02 18:03:30";19,99;2,99
"2020-11-25 18:08:35";4,99;2,99
"2020-12-01 18:20:38";19,99;2,99
"2020-12-14 18:09:42";4,99;2,99
"2020-12-21 18:18:58";19,99;2,99
"2020-12-22 18:14:27";4,99;2,99
"2021-01-05 19:29:27";19,99;2,99
"2021-02-01 18:15:14";4,99;2,99
"2021-02-08 18:27:23";19,99;2,99
"2021-02-11 18:08:29";4,99;2,99
"2021-02-15 19:14:42";19,99;2,99
"2021-03-22 17:11:19";4,99;2,99
"2021-03-29 17:30:36";19,99;2,99
"2021-04-08 17:01:24";4,99;2,99
"2021-04-08 17:15:52";19,99;2,99
"2021-04-09 06:20:12";4,99;2,99
"2021-04-12 17:25:18";19,99;2,99
"2021-05-10 17:13:11";4,99;2,99
"2021-05-17 17:05:42";19,99;2,99
"2021-05-27 17:05:42";4,99;2,99
"2021-05-31 17:22:07";19,99;2,99
"2021-06-24 17:33:43";4,99;2,99
"2021-07-08 18:22:16";19,99;2,99
"2021-07-12 17:05:20";4,99;2,99
"2021-07-19 17:15:15";19,99;2,99
"2021-09-06 17:27:17";4,99;2,99
"2021-09-13 17:22:03";19,99;2,99
"2021-10-28 17:37:09";4,99;2,99
"2021-11-08 18:06:42";19,99;2,99
"2021-11-15 18:01:20";4,99;2,99
"2021-11-22 18:01:25";19,99;2,99
"2021-11-22 18:05:08";4,99;2,99
"2021-11-22 18:10:05";19,99;2,99
"2021-11-24 18:01:31";4,99;2,99
"2021-12-01 18:20:13";19,99;2,99
"2021-12-22 18:08:05";4,99;2,99
"2021-12-22 18:12:26";4,99;2,99
"2022-01-05 18:20:19";19,99;2,99
"2022-01-17 18:01:25";4,99;2,99
"2022-01-24 18:01:24";19,99;2,99
"2022-01-27 18:21:31";4,99;2,99
"2022-02-03 18:26:40";19,99;2,99
"2022-02-28 18:21:26";4,99;2,99
"2022-03-07 18:40:34";19,99;2,99
"2022-03-28 17:21:27";4,99;2,99
"2022-04-04 17:21:26";19,99;2,99
"2022-05-02 17:21:22";4,99;2,99
"2022-05-09 17:21:24";19,99;2,99
"2022-06-16 17:01:22";4,99;2,99
"2022-06-21 17:01:23";19,99;2,99
"2022-06-23 17:23:23";4,99;2,99
"2022-06-23 17:33:32";4,99;2,99
"2022-07-07 17:21:31";19,99;2,99
"2022-08-04 17:01:23";4,99;2,99
"2022-08-08 17:21:20";19,99;2,99
"2022-09-05 17:21:26";4,99;2,99
"2022-09-12 17:21:22";19,99;2,99
"2022-10-10 17:21:27";4,99;2,99
"2022-10-17 17:21:22";19,99;2,99
"2022-11-14 18:21:28";4,99;2,99
"2022-11-21 18:21:25";19,99;2,99
"2022-11-22 18:14:50";4,99;2,99
"2022-11-29 18:27:28";19,99;2,99
"2022-12-22 18:20:34";4,99;2,99
"2023-01-05 18:21:33";19,99;2,99
"2023-01-09 18:21:21";4,99;2,99
"2023-01-16 18:21:24";19,99;2,99
"2023-02-20 18:25:00";4,99;2,99
"2023-02-27 18:25:06";19,99;2,99
"2023-03-16 17:34:11";4,99;2,99
"2023-03-23 17:21:27";19,99;2,99
"2023-04-03 17:21:20";4,99;2,99
"2023-04-10 17:21:21";19,99;2,99
"2023-05-15 17:21:22";4,99;2,99
"2023-05-22 17:21:22";19,99;2,99
"2023-06-29 17:25:15";4,99;2,99
"2023-07-13 17:21:28";19,99;2,99
"2023-08-01 17:01:19";4,99;2,99
"2023-08-10 17:05:04";19,99;2,99
"2023-09-11 17:21:21";4,99;2,99
"2023-09-18 17:21:21";19,99;2,99
"2023-10-19 17:01:23";4,99;2,99
"2023-10-31 17:01:19";19,99;2,99
"2023-11-15 08:00:02";9,99;2,99
"2023-11-21 18:08:34";2,49;2,49
"2023-11-21 18:40:33";4,99;2,49
"2023-11-28 18:26:31";19,99;2,49
"2023-11-30 18:01:18";4,99;2,49
"2023-12-11 18:21:22";19,99;2,49
"2023-12-21 18:06:45";4,99;2,49
"2024-01-04 18:37:34";19,99;2,49
"2024-01-15 18:21:21";4,99;2,49
"2024-01-22 18:21:22";19,99;2,49
"2024-02-06 11:35:02";11;2,49
"2024-02-21 18:01:21";19,99;2,49
"2024-02-26 18:21:23";4,99;2,49
"2024-03-04 18:21:22";19,99;2,49
"2024-03-14 17:15:06";4,99;2,49
"2024-03-21 17:26:33";19,99;2,49
"2024-04-08 17:21:24";4,99;2,49
"2024-04-15 17:21:25";19,99;2,49
"2024-05-16 17:01:25";4,99;2,49
"2024-05-27 13:46:58";4,99;2,49
"2024-05-27 13:46:58";;2,49
