"DateTime";"Final price";"Historical low"
"2023-01-05 18:21:25";9,99;2,49
"2023-02-16 18:01:23";6,24;2,49
"2023-03-02 18:01:21";9,99;2,49
"2023-03-16 17:27:46";4,99;2,49
"2023-03-23 17:21:18";9,99;2,49
"2023-08-28 17:21:17";4,99;2,49
"2023-09-11 17:21:16";9,99;2,49
"2023-11-21 18:08:19";4,99;2,49
"2023-11-28 18:26:22";9,99;2,49
"2023-12-21 18:06:35";4,99;2,49
"2024-01-04 18:37:25";9,99;2,49
"2024-02-22 18:01:23";2,49;2,49
"2024-03-07 18:01:19";9,99;2,49
"2024-03-14 17:14:58";2,49;2,49
"2024-03-21 17:26:20";9,99;2,49
"2024-05-27 13:43:07";9,99;2,49
"2024-05-27 13:43:07";;2,49
