"DateTime";"Final price";"Historical low"
"2022-12-22 18:08:14";6,69;1,74
"2023-01-05 18:21:23";9,99;1,74
"2023-03-16 17:33:10";6,69;1,74
"2023-03-23 17:21:17";9,99;1,74
"2023-06-29 17:24:55";4,99;1,74
"2023-07-13 17:21:16";9,99;1,74
"2023-11-21 18:08:18";4,99;1,74
"2023-11-28 18:26:27";9,99;1,74
"2023-12-21 18:06:43";4,99;1,74
"2024-01-04 18:37:25";9,99;1,74
"2024-03-14 17:14:50";6,69;1,74
"2024-03-21 17:26:18";9,99;1,74
"2024-05-27 13:51:14";9,99;1,74
"2024-05-27 13:51:14";;1,74
